city,month_num,month,weekday_num,weekday,avg_price,availability_rate
chicago,4,Apr,1,Tue,171.83029197080293,0.5072992700729927
chicago,4,Apr,2,Wed,171.83029197080293,0.6003649635036497
chicago,4,Apr,3,Thu,171.87035909920877,0.5234327449786975
chicago,4,Apr,4,Fri,171.83029197080293,0.6651459854014599
chicago,4,Apr,5,Sat,171.83029197080293,0.6578467153284672
chicago,4,Apr,6,Sun,171.83029197080293,0.6313868613138686
chicago,5,May,0,Mon,171.83029197080293,0.6541970802919708
chicago,5,May,1,Tue,171.83029197080293,0.6240875912408759
chicago,5,May,2,Wed,171.83029197080293,0.6222627737226277
chicago,5,May,3,Thu,171.83029197080293,0.5091240875912408
chicago,5,May,4,Fri,171.83029197080293,0.6040145985401459
chicago,5,May,5,Sat,171.87035909920877,0.5544735240413877
chicago,5,May,6,Sun,171.83029197080293,0.6551094890510949
chicago,6,Jun,0,Mon,171.83029197080293,0.6021897810218978
chicago,6,Jun,1,Tue,171.87035909920877,0.5745587340231284
chicago,6,Jun,2,Wed,171.83029197080293,0.6368613138686131
chicago,6,Jun,3,Thu,171.83029197080293,0.6605839416058394
chicago,6,Jun,4,Fri,171.83029197080293,0.6204379562043796
chicago,6,Jun,5,Sat,171.83029197080293,0.6240875912408759
chicago,6,Jun,6,Sun,171.83029197080293,0.5127737226277372
chicago,7,Jul,0,Mon,171.83029197080293,0.6259124087591241
chicago,7,Jul,1,Tue,171.83029197080293,0.5091240875912408
chicago,7,Jul,2,Wed,171.83029197080293,0.6031021897810219
chicago,7,Jul,3,Thu,171.87035909920877,0.5830797321972002
chicago,7,Jul,4,Fri,171.83029197080293,0.6259124087591241
chicago,7,Jul,5,Sat,171.83029197080293,0.666058394160584
chicago,7,Jul,6,Sun,171.83029197080293,0.6259124087591241
chicago,8,Aug,0,Mon,171.83029197080293,0.6322992700729927
chicago,8,Aug,1,Tue,171.83029197080293,0.666970802919708
chicago,8,Aug,2,Wed,171.83029197080293,0.6295620437956204
chicago,8,Aug,3,Thu,171.83029197080293,0.635036496350365
chicago,8,Aug,4,Fri,171.83029197080293,0.5072992700729927
chicago,8,Aug,5,Sat,171.83029197080293,0.6012773722627737
chicago,8,Aug,6,Sun,171.87035909920877,0.5623858794887401
chicago,9,Sep,0,Mon,171.83029197080293,0.5091240875912408
chicago,9,Sep,1,Tue,171.83029197080293,0.6012773722627737
chicago,9,Sep,2,Wed,171.87035909920877,0.5209981740718198
chicago,9,Sep,3,Thu,171.83029197080293,0.656934306569343
chicago,9,Sep,4,Fri,171.83029197080293,0.6733576642335767
chicago,9,Sep,5,Sat,171.83029197080293,0.635036496350365
chicago,9,Sep,6,Sun,171.83029197080293,0.6386861313868614
chicago,10,Oct,0,Mon,171.83029197080293,0.6423357664233577
chicago,10,Oct,1,Tue,171.83029197080293,0.635036496350365
chicago,10,Oct,2,Wed,171.83029197080293,0.5091240875912408
chicago,10,Oct,3,Thu,171.83029197080293,0.6076642335766423
chicago,10,Oct,4,Fri,171.87035909920877,0.4698721850273889
chicago,10,Oct,5,Sat,171.83029197080293,0.666970802919708
chicago,10,Oct,6,Sun,171.83029197080293,0.6724452554744526
chicago,11,Nov,0,Mon,171.87035909920877,0.46682897139379187
chicago,11,Nov,1,Tue,171.83029197080293,0.666970802919708
chicago,11,Nov,2,Wed,171.83029197080293,0.6697080291970803
chicago,11,Nov,3,Thu,171.83029197080293,0.6496350364963503
chicago,11,Nov,4,Fri,171.83029197080293,0.6313868613138686
chicago,11,Nov,5,Sat,171.83029197080293,0.5091240875912408
chicago,11,Nov,6,Sun,171.83029197080293,0.6113138686131386
chicago,12,Dec,0,Mon,171.83029197080293,0.5109489051094891
chicago,12,Dec,1,Tue,171.83029197080293,0.6076642335766423
chicago,12,Dec,2,Wed,171.87035909920877,0.48143639683505784
chicago,12,Dec,3,Thu,171.83029197080293,0.6706204379562044
chicago,12,Dec,4,Fri,171.83029197080293,0.6642335766423357
chicago,12,Dec,5,Sat,171.83029197080293,0.6514598540145985
chicago,12,Dec,6,Sun,171.83029197080293,0.6240875912408759
losangeles,1,Jan,0,Mon,148.0,0.5844748858447488
losangeles,1,Jan,1,Tue,148.0,0.6471663619744058
losangeles,1,Jan,2,Wed,148.0,0.5776965265082267
losangeles,1,Jan,3,Thu,148.0,0.5560619872379216
losangeles,1,Jan,4,Fri,148.0,0.577028258887876
losangeles,1,Jan,5,Sat,148.0,0.5866788321167883
losangeles,1,Jan,6,Sun,148.0,0.5720802919708029
losangeles,2,Feb,0,Mon,148.0,0.577028258887876
losangeles,2,Feb,1,Tue,148.0,0.593978102189781
losangeles,2,Feb,2,Wed,148.0,0.572992700729927
losangeles,2,Feb,3,Thu,148.0,0.583180987202925
losangeles,2,Feb,4,Fri,148.0,0.6087751371115173
losangeles,2,Feb,5,Sat,148.0,0.5758683729433273
losangeles,2,Feb,6,Sun,148.0,0.5679124886052871
