listing_id,reviews_total,reviews_last_365d
711542495666889849,114,46
711614204226516428,74,21
711763282583895447,48,16
711835451777313359,77,27
711841142491970819,133,52
712064164914500549,4,0
712149877484288800,88,45
712258331700270816,34,18
712321671247375946,2,1
712446961560328553,97,36
712453913018677418,6,3
712590589578321610,18,13
713572268062604292,58,22
714510629528811186,4,1
714670954953850372,104,32
714788753096173742,116,36
714911269300311047,1,0
714911926018490296,2,0
715052573659056691,23,4
715151172173176559,14,0
715429213182671649,161,54
716059641319014048,31,23
716145205114834057,72,36
716506356530532499,7,4
716540562912475512,2,0
716715389736721196,3,0
716723580140686876,128,59
716749342123366794,19,0
716758032710845880,101,41
716797913778103603,61,17
717257767258978204,177,74
717315262308574985,1,0
717422695249162359,75,17
717735802037241047,81,21
718074898901873093,122,45
718153690603949318,45,13
718715028757698900,19,2
718984408702112637,13,4
719144162937963429,59,18
719446044442476192,58,25
719652102267175094,2,1
719749238296573887,63,20
719806785283511982,31,16
720192909448709963,106,37
720229053203041079,200,66
720451607248729413,60,13
721077249779726934,3,2
721147372931860464,135,44
721164843661234870,86,30
721594156553924755,88,34
721653073458172332,136,40
721669384101486660,15,7
721686491408759323,3,1
721913745405730446,11,5
722377812602020518,97,30
722392209236655356,65,8
722450361673837045,13,3
722536167234313103,42,17
722579844750662375,65,29
723055137391647718,59,33
724452312730860957,1,0
724473491511744445,55,23
724644315146483381,131,46
724650026938156385,105,41
724654441154176614,87,33
724666564871215377,47,42
724675483669048710,89,35
724720526787219300,35,11
725326694509362182,50,20
725428843001466241,21,0
726146691063905537,116,51
726205745099066764,49,12
726517017209207196,114,39
726651059701206290,128,42
726880869430966691,57,22
727147879640855163,3,0
727273274638959654,1,0
727780301866909100,121,39
729076742967757802,130,45
730295621370147216,1,0
730492477503214237,2,1
731106751133261984,42,14
731425353851120932,78,19
731757196133700686,5,0
731919700243917043,130,39
731944283816893042,9,1
732421564433808343,3,0
732421621179595696,7,3
732701752035637488,22,3
732705786053843671,18,16
732862193675402517,1,0
733280380926817650,179,60
733337042355126980,41,3
733526745375574371,2,0
733600260203332988,72,19
734035064351747901,180,52
734508343348621586,1,0
734712505340095433,1,0
734738565778642790,70,29
734851598384432592,74,18
734856118611594699,100,31
734864587556619066,60,21
734866721750281735,61,20
734871188071815020,95,28
734894870683504598,155,42
734907252307506510,46,16
734910571075793031,12,0
735574914788369317,9,5
735649773988074686,63,13
735910472409450524,1,0
735912665129409829,1,0
736054780995720114,15,1
736139586535629706,4,4
736943052012282798,10,5
736954705853246580,85,26
737004540213972225,128,33
737014095257706505,34,1
737185061644187397,55,4
737588777872244509,5,0
737600228577337279,227,76
737827317300733485,136,46
738694323815423085,8,2
739147795364466355,35,16
739875623853025154,136,45
740070176566069119,130,46
740394102673810428,41,24
740404553369590115,72,21
740508688975639404,75,43
740739231822822685,11,1
740757974325646774,19,7
740776888820274217,33,4
740796048847530432,83,30
741122102516089950,87,35
741580514546954777,108,33
741819945784393663,6,2
742048096050574739,42,15
742430341145010501,28,7
742442299404533266,16,0
742601894228151789,78,18
742657514854211452,1,0
742804723691529137,35,14
743015205727648504,85,37
743313038489033876,38,35
743407887551229557,7,1
743490629366967417,65,32
744084115528123216,80,37
744889179453188418,207,73
744949323107286779,1,0
744956512166164522,191,58
744991031118934029,74,3
745004823798209785,16,2
745041703941982859,4,0
745491337096154741,22,7
745596621504676789,3,3
745634262297310801,154,67
745634270816918956,21,5
745893069877701966,13,4
745901942830422419,8,2
745902529441815922,7,1
745925164737911235,3,0
745984908602258238,103,23
746363778642070592,87,44
746618158006531618,1,0
746982296201916619,57,23
747134626137040628,68,31
747246918141531203,45,20
747368338986412029,54,11
747691297012137660,3,0
747702333999717077,11,3
748624782439426360,7,7
748671507545699034,66,22
748717713439890869,52,13
748752917418373635,50,14
749449055071539252,105,29
750021824599680179,57,19
750068938134941199,3,3
750635726221315406,59,24
751348457343283999,16,10
751379612278165352,53,31
751408979157217444,126,35
751742096611773345,1,1
752378098361825648,69,21
752796561030096362,35,15
752845581184221318,41,9
753554370582467298,27,0
753572273135997260,73,18
753660952439459129,17,1
753717204722214062,111,34
753768081593665503,100,44
754352717808596712,90,24
755019082851354363,51,21
755037821878724162,117,39
755050877692431406,49,14
755124493078918445,122,43
755746084290452869,67,22
755789541680782901,9,3
755870898747172601,84,29
755934562888126191,6,0
756569713594312837,75,34
756864129367543529,83,27
757070710390059559,64,29
757256633941807830,212,60
757855631547862796,106,39
757971058903624445,18,8
758072223330776518,41,9
758081123003767867,5,2
758094546115213846,47,19
758717518435561349,111,45
758822458231171083,4,0
758907337720590101,3,2
759487582117796552,64,28
759519262986933792,86,23
759907109454730854,1,1
759907391316637197,2,1
759909758935173285,1,0
760159982210300664,9,6
760348409256483116,126,44
760854585897769463,7,3
760985260337363062,121,51
761071522423068825,6,0
761559137835061640,65,22
762097694224726347,2,0
762190630064709336,8,2
762352511071081007,74,22
763187886068295971,102,32
763832593500849642,89,29
763887328758676705,106,49
764556394279120790,4,2
764576255652833213,10,4
764593141171260084,5,1
764599477754096242,132,48
764622652958240880,5,3
764834629776020980,103,21
765378899319829745,19,2
765477129323682949,72,24
765858270291974118,108,36
766056605942339033,152,40
766092656582103547,79,33
766499608228095208,67,14
766705080479926021,14,4
766818920059799843,9,2
767555849085171400,102,27
767783533472740645,6,2
768017798932845929,39,11
768267132306262584,1,0
769831627582069520,114,41
769917916142259276,11,1
770062747399563893,2,0
770277529175795790,14,9
770448806852730022,44,8
770523073506526538,134,38
770955055252576991,39,9
771239119413540300,75,26
771635681418578134,96,22
771689364336750824,39,24
771833143252848397,117,35
772022042817683681,114,41
772383533038998287,1,0
772523063169772272,3,0
772761488160509011,118,37
773214911162646829,117,41
773277395382707715,117,45
773770671334363834,79,34
773908539670296526,100,35
774597192856116627,9,2
774617913244848660,15,5
774706280523096121,7,0
775541627673909562,58,23
776322746144071304,9,0
776336628989254573,38,22
776741327606724223,118,48
777051892890379932,54,26
777081569923692574,31,6
777399024172389904,1,0
777496291747246525,76,27
777508171927458329,70,31
777531915103176211,84,33
777548831904551888,53,17
778523378410939381,92,35
778686487878089624,32,5
779012977237420486,47,2
779847692816018201,119,39
779923069020350721,84,30
780431576971958994,62,20
780444774240062817,31,13
781066042735737365,123,46
781186064034113431,126,32
781240611652369638,145,42
781987855586644266,50,12
782525235032023073,64,11
782631935395854850,15,0
784000151755154810,97,34
784193936878363811,8,5
784904953197946191,9,0
785426710087480770,1,0
785429252974057580,2,1
786314859980446423,113,33
786499125056084115,38,11
786697287888008909,1,0
786888547329484750,25,4
787663525904232072,1,0
787823387803441547,44,17
788314640784579135,2,0
788314790952481922,1,0
789833800906973766,41,0
790680128488448674,4,0
790707413840697517,1,0
790871331049494974,161,54
790883578380308463,161,65
791460640504372746,12,3
792077784641835604,7,5
792540789158442641,3,0
793519585729936101,127,40
794432943433581906,50,17
795099860511357681,2,0
795378398401248815,8,3
796407726018721299,4,3
796465765285127869,35,16
796465880869883962,37,5
796502673687573569,45,28
796577437412249252,39,7
796603565653623748,28,16
796884763450914647,1,0
797240135572507251,125,40
797366668806692109,82,6
797862274646922471,4,0
798035438434398838,178,66
798550379778693100,52,30
798593024970947062,64,10
799386857419762566,36,2
799968905188661289,44,16
801373794766236676,141,34
801512085106777604,45,7
802052397517471268,32,17
802156212507389800,58,14
802414610756875783,34,17
802443418767093865,25,10
802832436410862314,170,53
802867835494594998,15,3
802996947331300153,1,0
803188058217186711,81,34
803386242543628655,1,0
804340058010355222,136,51
804355070868142573,99,31
804698802643794741,99,22
804698810947164247,89,22
805276428251783650,46,5
805305533860390099,129,36
805599838927456688,1,0
806472697827145411,1,1
807233671529659173,118,37
807875149223438312,56,25
808108595377919122,1,0
808910288031913668,54,21
809333652092651306,13,7
809622218552631721,41,18
810145263361455922,2,1
810644580230760321,1,0
810903797176815984,25,6
811511088781175842,1,0
811537270467013788,67,18
811648329048018347,6,1
811733169686724230,8,6
811967469446163482,5,0
812497751740798714,123,42
812588698213960144,5,0
813156041604916901,77,43
814188550107137307,25,8
814198516176531410,54,12
814456266170506844,90,28
814512232908890198,33,5
815565248302037425,103,40
815938170026864626,152,53
816071875145690665,28,15
816159326445503733,4,2
816568236432439068,14,3
816631703010132041,41,17
816730668430736803,8,1
816790956271021405,94,33
817646634236562901,27,0
817962128383116667,9,2
818016335910777519,16,16
818332803037862068,119,30
819654142015953826,98,33
819679354816985239,124,40
819785499829050358,48,30
821114357206992348,59,34
822354268493840061,28,28
822380676502753162,63,26
822441825495688392,1,1
822519156174601489,119,42
822574581430147478,22,18
822590156223178532,85,32
822653851012929669,18,5
822719660459550574,1,0
822724197395569750,44,12
822741493341705998,34,10
823239405203252910,47,19
823273576559656432,43,10
823933346092222069,67,28
824613697329849098,83,30
824899143409141471,32,13
825392040226364970,52,20
826169652046388400,28,15
826202255500238246,60,24
826845999960303927,72,43
826909411087389923,17,4
828223193431882832,10,4
828252445771384757,1,1
828271247179704213,13,9
828361734550821101,1,0
828415415713677290,36,9
828417860340180137,76,26
828480276017584508,62,29
828943483786403326,1,1
828949232132275695,1,0
829018133443339150,1,0
829043669154862268,1,1
829090403466534399,25,9
829897346331499609,39,15
830032482919888467,1,1
830408376146498740,16,0
830486347621437741,62,33
831314821531801640,141,59
831660569363863566,1,0
832083406902654521,111,38
832509225508617765,37,17
832515914377872868,37,22
832521000962952627,27,17
832522640524232781,31,14
832524016996416395,29,14
832728479157812136,20,11
832769814566740250,105,31
832777325608001941,135,61
832851395489863197,150,46
833284728623688460,67,25
833411324472756978,11,0
834154510098180933,20,0
834288904236760884,77,21
834625681430286121,17,5
834736167623129016,49,0
834849801853132851,44,26
834954569986827745,117,38
834985028869992919,139,54
835410998810832575,11,4
835622439521407464,65,27
835723640904788938,84,32
836107571644297879,44,20
836112928860519418,80,27
836120781617232751,16,4
836498950311959624,18,0
836782194065722277,57,28
836887784531029634,113,40
836990389915065775,42,18
837055212890041785,97,35
837119558217187857,106,35
837129757536564907,31,12
837171839162275677,83,33
837651273534264559,50,26
837654001202334074,505,204
837659616246978644,351,154
837796526847874975,19,0
838238125450257841,112,42
838689973912642220,33,0
838842840540884922,93,38
839201761909683221,1,1
839689597459642524,4,4
839703322984784557,9,7
839711345177916500,9,5
839725681928791729,21,1
839771592578457127,5,0
839864768220749471,2,2
839894873570616302,27,2
840548866970800543,48,21
840681511842586631,108,39
840709362315832755,54,15
840714681196454177,56,14
840721359660109298,61,27
840730480966735071,55,24
840885374558932170,24,10
840887469414002508,158,61
841275905426651420,46,10
841456778849150827,84,40
841470096685898619,25,3
841494990111499700,5,1
841554694056324771,18,0
841653025955157554,27,3
841936404963037569,136,49
842203175224828183,48,17
842221658848190882,3,0
842311097895369481,55,19
842740048010437980,3,0
842749728060157787,75,25
842773426769995380,4,0
842816582493215704,77,21
842980541370347260,103,55
843028644486260666,2,0
843359859423747623,3,2
843363792290207058,5,1
843367130852015100,7,0
843662826998729515,31,22
843717931038778177,25,7
843723461454190233,22,0
843839624399626666,1,1
844199899790461053,160,65
844341785896722119,20,4
845630127026134316,1,0
845798863461567579,69,34
846216471589763319,53,24
846283820544298090,186,65
847106845472806533,12,0
847238537736791747,2,2
847370053184181700,6,0
847393611138706973,7,1
847825159250157798,55,26
847830236387301505,3,0
848179166474321942,60,26
848326436070591181,2,0
848473435359340191,55,11
848528220657588295,68,9
848586552420970104,2,1
848659664772181308,23,0
848686323393976699,71,24
848697836662635757,158,62
848783157994318942,7,3
848823504564754000,111,35
848982732370093638,1,0
849580927818399066,67,27
849587105956871776,47,19
849900737008649278,3,1
849968138671103633,71,24
850226601621268113,68,33
850279335753487796,8,2
850893661205743382,27,16
851445222944778050,53,14
852321564017044286,18,0
852324441790108863,50,20
852898501736077137,1,1
853539824874139802,77,38
853599394666049715,41,18
853610740524849113,75,28
853848485359778128,132,53
854222884197878937,24,10
854332684291409436,16,6
854533832293417361,52,26
854579524905866500,1,0
854838829532805248,80,27
855057258065037120,73,17
855099989384899334,35,30
855178518937083755,91,40
855376203394835115,77,35
855678022513997841,115,46
855686503709210948,117,48
855756311859188826,85,34
855793496096661543,87,34
855828343232989376,63,21
855957811810607023,91,31
855992077852850944,93,35
855999780840293282,47,20
856059776143534166,32,8
856080991268335070,34,10
856467809893977646,33,2
856623501806058171,91,21
856685275666500590,80,30
857286894309411023,133,51
857897314396385090,18,1
857919831773530996,63,18
858045090931060087,44,21
858106736841519114,7,5
858155471219612792,71,35
858606588258932755,61,27
858703236133238528,25,7
858774110188496351,65,30
858774390888375065,43,9
858785227989913028,53,29
858920029791793458,2,2
859347500083030819,18,3
859506987389521859,98,26
860214782884758417,97,40
860929722137588376,13,8
860941672644448133,11,2
861418729016993006,36,18
862023955300889411,22,6
862168546136138144,46,24
862919192998753246,9,5
862924603981060307,1,1
862934347449841867,2,1
863045985437003762,12,0
863691219097429910,71,27
864102419716009980,91,60
864468892539701928,11,0
864527642059448923,129,51
864678201599352230,2,0
864717656930745311,10,2
864802925328873602,107,42
865111955592268477,17,6
865359577497782592,94,40
865887464040028165,128,56
866592893678443205,29,23
866658352968565189,84,42
866750471253080309,80,35
866916481195578374,22,0
867246577438703595,53,22
867391291341640738,70,20
867393727443549310,27,13
867478558835439380,56,20
867482915989142375,8,1
868075243974482141,64,22
868465022719822037,136,43
868475899478993572,128,34
868479328856816706,101,31
868626170726003858,1,0
868631342820982306,2,1
868822636678763616,24,1
869171009957078252,1,0
869521206125197562,14,6
869568105657919141,5,0
869629465773314100,1,0
870171985949477977,32,7
870947328157412960,49,16
871168007617851047,50,16
871295168030647381,57,21
871556379122079264,94,37
871704134665304671,92,32
871723429809670757,9,3
871771610794809480,16,3
871812066093206518,62,32
871907172181842739,1,0
872075732208775750,97,45
872539086831079179,1,0
872583654225293161,18,7
873159647913423434,3,0
873159658220492277,3,0
873178387278861832,64,29
873296328560041690,91,24
873418519531308650,29,17
874055052093127167,143,58
875409205851931422,7,5
875469008216961892,6,3
875474837499200684,3,3
875813802496264458,25,13
876055023387126629,73,31
876460369207261687,99,36
876674873427823758,124,56
876712651291261486,3,0
876909021755239519,92,39
877441853714388758,48,12
877561641890997681,5,1
877657403587993289,92,40
878104893587120556,75,28
878208604809836365,20,6
878232910021909634,41,18
878248077330414785,187,79
879035468285610750,11,8
879041421089228747,1,0
879239088409080521,31,14
879608511172889601,3,0
879989032852532095,70,30
880466579633036096,48,19
880516430162106428,1,0
880516989957619978,8,0
881065808297939047,2,2
881358620875977025,135,45
881493946414606811,47,28
881501234757439024,95,36
881758482387105946,34,11
881956026361535887,95,31
882058405823900831,48,25
882129239375998594,41,21
882186352794962538,58,19
882212649694134413,90,40
882409852732328510,2,0
882483449809358247,2,0
882498249324146262,88,61
882518314810628634,3,1
882794700994439691,8,3
882831177126829967,84,35
883045183879489124,55,16
883137402588150429,86,27
883149318101517996,85,35
883432475221605078,57,35
883478455662104871,25,8
883501499698672837,4,1
883545643482655632,6,5
883617605151757675,20,6
884049933896242006,9,0
884315758441746843,74,20
884951679986490906,27,7
885104325159968410,118,52
885110514696247236,7,1
885315799445182066,56,29
885364362467911717,4,1
885668376257061168,79,38
885767542283284167,30,18
885843923967649226,6,1
886216778024388990,203,82
886502718457112534,39,16
886760623742332015,2,0
886872247715058143,79,41
887149600567104079,78,47
887262473629708724,43,10
887647069063728556,114,50
887657375154296515,67,25
887659847872760176,79,32
887683905867915239,11,8
887884578137379510,121,56
888302782916954401,136,63
888384213321865016,38,23
888412962571500107,72,36
888628726797097464,22,0
888970033466730041,2,1
889022995844018903,48,18
889292910009850488,112,42
889363292218853615,77,42
889712285509752503,76,29
889756069569763423,49,34
889875107763870675,2,1
890660274564441782,12,5
890820018010863010,20,13
891507933940492092,100,47
891944139791116055,69,25
892300665013090229,71,36
892692713809959398,30,4
892860691556845982,38,18
892923767423038392,128,58
893004246694837011,7,6
893347817779329722,26,6
893410167893705135,1,1
894323828435803423,4,1
894490633554738241,13,3
894888182131216687,60,31
895079045075282991,9,6
895554734730702580,46,17
895994885036649235,36,17
896622548424447244,81,40
897040971540183175,90,46
897112829039880213,13,4
897365153497672853,2,1
897417528609036533,18,7
897751089784730313,68,30
897831204090859929,31,12
897833280347435563,90,35
897917748902312174,48,22
898466186903072118,61,31
898543788176777504,34,12
898579588980226861,1,0
899155407352514427,11,2
899292016907591427,36,15
899370629988417105,29,1
899496155500753527,48,20
899544156282323531,96,43
899570857858967003,43,21
899570869013091129,68,23
899896319161551202,6,1
899901873122881376,2,0
899902784262456371,2,0
900273084979590877,58,19
900664326551405325,9,1
900780652938010521,79,22
901677059567040702,84,47
902010626468811080,10,9
902095290928524684,75,39
902103049718395074,2,1
902142120588141891,93,37
902145091833204001,69,29
902273812442510813,6,2
902288828828636529,32,17
902377066235617518,62,21
902523889118644516,12,7
902824722083346695,47,24
903169242383119644,19,15
903591422099598338,27,10
903818441033819418,87,34
904234320459893593,8,2
904376450165385857,53,24
904418978771117050,32,19
904618469567962173,42,18
905061654202270134,2,1
905062664900490210,8,0
905073165997588103,17,9
905079624069976498,22,16
906087590871201823,55,19
906125920606364571,20,2
906409545154089516,13,1
906418845295635367,57,41
906547707773436357,2,0
906706795051864773,2,0
906726971896064888,32,22
906735457944413780,54,33
906802117186627137,42,21
907138251562451758,87,31
907159283163297665,21,13
907264543028348019,7,4
907306273104125830,14,8
907315274490007987,70,37
907388547740495271,29,5
907432502225345917,5,1
907444313104296580,6,1
907458879966031819,10,3
907475998974766052,50,20
907890802430849926,3,2
908128997230207425,50,22
908291853914544842,14,4
908710283829772383,28,4
908819647156393784,35,6
908824861521419564,8,2
908976839770918543,65,24
908978514210836588,40,12
909578658283378016,82,30
910135278436646084,52,22
910258989284341492,109,50
910737851830178728,52,20
910867963712347553,49,15
911003217128528192,53,18
911708707673479585,52,24
911883653190403875,81,31
912190335524249561,3,1
912253370970448123,9,7
912347557984790526,11,0
912397711519213633,24,10
912500297664912395,99,40
912522013503536290,54,18
912885678182642961,33,17
913148870475206987,37,17
913162040478577071,32,18
913186958646564902,26,26
913749252939177162,5,1
913847216036583256,40,14
914018747047650657,28,14
914667559734022176,23,17
914707875440241881,6,4
915164671501431449,32,29
915216880800481965,85,35
915370265035854201,57,26
915471464535160138,125,56
916037966784835718,76,32
916058668836854207,34,18
916068756723413501,22,8
916519697215774767,38,17
916658122724773865,24,8
917160370919077890,126,56
917237913058067472,1,0
917275668634888013,142,70
917294757690602460,88,34
917436466621451250,80,45
917437798709572810,143,60
917612454755858521,45,22
917654077150035379,46,22
917685628877003189,72,39
918201474026282979,26,2
918209006228287352,51,21
918528521729892810,44,30
918849406594871841,120,67
918910993555179394,3,1
918954691553284666,67,39
919063331751900827,71,25
919459461279702440,35,13
919460707453602335,51,18
919702078476103189,90,45
919774791415993184,113,43
920122490571777905,56,16
920338590850778266,87,41
921647918890245463,28,16
922359021812322766,23,14
922676754297614917,63,32
923183837534655508,27,12
923190097747709369,9,6
923305712535273081,63,20
923324284741539303,18,2
923359726319388514,4,4
923431067443369152,10,6
923981443138332796,21,7
924132293299250263,103,49
924140192659774581,12,7
924203651424238737,1,0
924615750437109038,85,19
924939734387297120,35,28
925052985914700295,6,6
925280844226539129,63,33
925411948808477755,17,8
925556261351906598,52,24
925715499269501550,57,30
925948357964558353,14,2
926003507039426364,5,2
926109884132328314,125,56
926236733948602403,89,33
926299988814677474,139,66
926930442467627347,17,3
927443574197415799,56,27
927801426800709369,50,24
928804582269430267,72,29
929029220989877937,15,0
929101556405194528,78,35
929107879611514871,35,12
929115857035872312,22,9
929185875236631628,90,34
929220018769945029,132,60
929232712729258238,2,0
929716689223008024,60,36
929960937300024726,15,15
929984030325242056,12,10
930516548753160772,171,81
930691208522941000,35,23
931380267278138074,67,38
932046201339398531,82,39
932123301754308451,144,63
932529709072977891,76,39
932544758349186381,4,1
932548702047898930,9,2
932551566662962926,1,1
932638550832538536,2,1
932715382817929341,5,1
932890285662394649,87,34
933355342404502923,56,28
933966507862102380,87,36
933970988754637851,48,24
934014793160952933,66,25
934066623929272163,63,5
934182154632932625,45,24
934346385651190135,16,1
934631082343014056,55,27
934760584015867463,14,5
934823060637501054,7,5
935459998451079421,23,12
935779337743496316,5,2
936015844848598560,58,35
936470731807712618,1,0
937005666392379428,15,7
937525937855444747,98,38
937629276411292143,107,59
937794550277689154,96,42
937838887006591990,83,27
937881001174655810,79,34
937924535998862317,111,49
937957375417924447,93,36
938020847086483781,56,32
938078824576241606,87,27
938223813938965974,78,31
938243412414162988,61,20
938327220292651462,19,13
938454186694611553,38,22
938458858322796146,46,23
938609141427706305,89,41
939384118010210371,77,33
939401148857776968,97,14
939687528324696640,6,6
939795816622522985,2,1
939880858971577429,20,12
940173538387146957,101,37
940179915626035791,36,0
940417907294837094,40,24
940563795661048271,136,72
940646180492591536,59,28
940763505789746731,36,15
941231194429802379,63,27
941941413832717205,1,0
942045428572943460,101,37
942286996749927543,8,5
942321347564298628,1,0
942592783814606468,122,47
942678366214497471,111,41
942710076839528524,8,1
942710721858261250,20,4
942711376335581194,4,0
942711907926709283,5,0
942826554375091343,8,3
942839181511659384,18,7
943350688537048414,30,15
943404865074799612,115,42
943480956651590901,6,3
943546735381736371,52,22
943589569012742676,35,19
943598227875987058,60,32
943627019938676527,26,7
943652415280278639,29,15
943661752071726579,41,19
943669610601675031,33,20
943711818507563017,45,23
944098429214367005,48,26
944114254714421453,22,8
944124188023865850,13,5
944124230648097655,68,26
944124263006454777,25,9
944124311890821852,29,21
944178460766303499,86,41
944199588115611657,88,37
944304071727896369,76,24
944774913547633093,3,0
944954148541326082,26,14
945055239242575931,2,0
945257250578508889,57,26
945514564163690090,105,58
945637309318614196,21,13
945969361864175386,4,1
946230712428398668,3,0
946246808814878745,3,0
946252317456837999,7,0
946257037391119271,3,0
946342407326967504,24,9
946562224628344160,14,1
946651002906978369,242,86
946948795869099240,107,58
947090612500128855,9,4
947435095334106283,56,49
947581269026310419,10,4
947741672309816791,60,31
948073378669236963,79,38
948174944305524456,88,41
948188116434450197,66,29
948194364672685048,63,34
948385533066604943,72,51
948506948618220916,20,3
948571208847617317,59,23
948802577160716526,9,0
950065846139779573,30,14
950139059189399624,34,17
950158144791759996,3,3
950263225371489087,21,6
950632941606379851,145,73
950815922184111914,62,25
951554213240063822,86,35
951896407126397287,32,8
952322435153505860,16,3
952364778612506804,8,4
952779676384719562,1,0
952834179407110318,50,18
952860481233907927,22,4
952914844170942996,87,43
953015761932664098,58,27
953694919611588142,107,52
953698536801561183,109,54
954193016255338306,101,46
954396051180063078,57,31
954407125778300257,39,17
954440146699385093,63,28
954631482828782423,88,38
954985942589756240,81,41
955190634465301173,26,13
955258040528898522,1,0
955302852404139972,49,20
955311266515703388,35,10
955452935354669394,9,0
955630429287160164,1,1
955808905318536019,27,9
956005013785068867,18,4
956586548065375235,1,0
956631172832530257,68,25
956816623768702059,1,0
957088512113568573,5,0
957104939507924328,1,0
957116437491258474,87,34
957427481018832213,73,31
957466095208648293,27,10
957513758043217551,23,7
957853825395068253,7,4
957993208500437011,317,121
958112700377505402,44,22
958116598977972819,74,32
958176890537691747,102,47
958748653397696305,87,38
958848887231807179,37,17
958906309009493933,61,30
959178306866388591,1,1
959179162621184236,1,1
959464987317554041,1,0
959487442352360150,20,6
959571337675133653,75,35
959712797328042286,2,0
960123019797576508,53,32
960158967188957338,20,11
960287083603386415,54,27
960952372339129856,34,14
961553004583891376,29,12
961820078290644197,9,4
961831070840090734,7,7
962349839760085091,76,40
962973538149687255,29,8
963069594096249740,68,29
963133548021652179,4,3
963331552973443674,58,29
963685136094121934,36,12
963701505055635229,1,0
963740164148759807,20,11
963849242265343658,1,0
963923803461918421,14,9
964552002835515790,2,0
964772031713891267,88,43
964826062062035798,3,2
965210760580826273,15,6
965967215198005689,66,29
966002292727231451,53,27
966148804844532645,6,3
967317432760609494,22,17
967409998575325875,31,18
968097358507575917,34,18
968139779528332197,4,3
968319771367582441,3,2
969159516611516032,67,24
969436040740773716,29,29
969450026057143973,7,7
969756474379333345,102,53
969768212770420822,34,12
969770340596412895,43,25
970238366673217357,68,34
970240664029000583,21,16
970295426437880124,6,3
970333666917721908,3,2
970364880152686433,2,1
970390120326033933,9,6
972011959303805892,70,35
972041880181560435,5,1
973142993811034666,64,26
973831720936702081,92,49
973903636912438854,1,1
974143564029685591,4,3
974738343906554902,74,41
974786333031073725,17,11
974812916944535155,5,5
974820853189859012,2,0
975038581146287656,8,7
975331272734165295,62,42
975474027920930068,12,4
975806375396218857,1,0
975971116134741616,6,3
976060968448290168,34,19
976106807063239067,1,0
976216845304671824,1,0
976753910696675016,89,43
976998614768513719,11,6
977144971555557664,33,12
978198160675635304,46,20
978230041428628189,33,22
978397894206180234,38,5
978463124281550987,3,0
978542250158238733,16,0
978572840391078096,39,20
978917688912469497,1,0
979117187791196537,68,32
979154905534491998,1,1
979156426870612692,18,7
979262522860648784,7,2
979372636395239307,47,20
979498710058505416,1,0
979650669631424404,2,0
980402385932692294,38,15
980583175704259146,98,47
980633130019975644,112,62
980667439650670827,138,60
980715889534033387,38,18
981143820176565547,149,72
981379900691214951,7,0
981535428432836050,52,30
981737896094261278,39,19
981766182166814229,1,0
982047472898615918,61,29
982130633417841549,80,47
982799645715267248,70,27
982838991729286923,15,3
983001032854485556,4,3
983416938650707865,70,37
983470790158014465,8,1
983835569734671399,79,36
983924810658999469,273,143
983928337735608768,179,83
983931226851014355,54,32
983935111746109244,27,13
983937828106440192,140,90
984022031001990537,47,33
984091539639487961,35,13
984361761410056499,2,0
985403728030502292,66,33
985462509014063833,1,0
985476241867677223,4,2
985505888827984205,41,20
985576475155209158,69,35
985637377620099597,23,10
985644987503681619,93,57
985693847092644089,93,42
986150561562100137,34,20
986234545514648179,5,0
986327566594124252,46,25
986466892705946127,25,13
986506494201174703,1,1
986931288053955184,9,9
986931288270055026,24,24
986931494070959832,15,15
986931497276517560,93,93
987930050369288890,137,68
988351517676781590,106,53
988559422123922522,4,2
989185425565820853,59,31
989773092885458658,12,2
989800690897281857,20,12
989852379117318851,43,20
990084468122202428,35,30
990635231287531532,26,10
990639020469572137,47,27
991358023776720295,55,21
991623785531977440,92,46
992072610188719544,68,36
992792110085478641,13,9
992815722104236376,5,0
993055932035942460,43,18
994223686718670828,1,1
994333546929452791,23,12
994334034943229256,58,26
994376432971527976,126,63
994805854316916295,27,12
995001034813044216,57,26
995682547534138535,22,7
995797378399159037,6,1
996259576557083493,53,23
996585296771700263,1,1
997143449000174498,44,29
997376671900320269,6,3
997726639485873397,62,28
997793881846593996,7,2
997908215520829203,44,12
998028914985819143,5,3
998533689152056607,2,0
998575092318181185,1,1
998600450922814868,1,0
998714400308798401,1,0
998726909433339601,1,0
999188542912186222,1,0
999230791152312100,1,0
999235911062987747,1,0
999248574594108699,1,0
1000071427632382596,44,29
1000208213388959451,3,3
1000316159112600726,47,23
1000638599625172847,18,15
1000799530108885280,60,36
1000811217854592600,62,36
1000908118739582806,35,23
1001034193269007286,1,0
1001986362001539132,18,15
1002402999386863286,26,13
1002497809694952894,30,15
1002841811177169587,1,0
1003033063259387066,88,49
1003572284273653706,35,18
1004007883858102694,8,5
1005024790781481300,1,1
1005060982055531595,52,26
1005212195039655606,49,19
1005331139897368935,62,31
1006525377158882793,1,0
1006534073874196086,29,15
1006828167621911546,4,3
1008174352776184681,65,34
1008537544742721511,31,14
1008774238956610960,6,3
1008790461186412137,88,55
1008831968591715198,69,43
1009670562955619911,76,42
1010257691109275056,63,29
1010284246944800396,4,3
1010288390039955077,33,20
1010625312610977426,1,0
1010626200952167045,1,0
1010988814363994108,34,15
1011012365610355786,55,35
1011528645761118062,32,13
1011547672609056242,22,10
1011651861018147042,70,42
1011737937458714939,89,45
