listing_id,reviews_total,reviews_last_365d
16556049,41,3
16556211,45,2
16557829,4,0
16560739,8,0
16569554,9,0
16581779,66,0
16584878,5,0
16601518,127,0
16601748,14,0
16608718,1,0
16613747,211,0
16613993,10,0
16616853,308,0
16620082,16,0
16620235,285,33
16621121,28,0
16628617,14,0
16630483,2,0
16630594,7,0
16634357,4,0
16634459,83,0
16643778,12,0
16649739,216,4
16650612,6,0
16659292,176,3
16662770,38,0
16677170,321,8
16678888,18,0
16683931,2,0
16683957,23,0
16691826,4,0
16706521,5,0
16716676,12,0
16719568,21,0
16721040,5,0
16735133,16,0
16735801,518,0
16740779,1,0
16766700,98,0
16769229,139,2
16776959,2,0
16778711,208,2
16778903,3,0
16778904,44,0
16779831,5,0
16791336,5,0
16792622,26,0
16793649,204,2
16795649,9,0
16802965,49,5
16806575,23,0
16807550,1,0
16812429,33,0
16814536,1,0
16826741,2,0
16828843,3,0
16840727,3,0
16841998,3,0
16846366,35,0
16846918,1,0
16855055,109,2
16859099,56,0
16860045,45,0
16861543,6,0
16871240,1,0
16873148,193,0
16874685,7,0
16884027,8,0
16893907,66,0
16912472,268,0
16913950,11,2
16914299,4,0
16914748,64,0
16916708,15,0
16929145,173,0
16930274,31,0
16932674,34,0
16933481,5,0
16947113,3,0
16954154,49,0
16954330,138,13
16959759,27,0
16960374,5,0
16960760,3,0
16962435,17,0
16962471,2,0
16963544,1,0
16965072,32,1
16965094,215,18
16969156,32,8
16987479,3,0
16992922,1,0
16994272,8,0
17000577,21,0
17008022,31,0
17013623,81,0
17023591,18,0
17041225,34,0
17042235,15,0
17044854,43,0
17045905,3,0
17045913,14,0
17046562,57,0
17093180,96,3
17093264,25,4
17095035,95,0
17097239,231,0
17097495,115,11
17106014,113,0
17106644,21,0
17107608,11,0
17107656,2,0
17108395,13,0
17117631,61,5
17122054,257,4
17122439,292,3
17122814,118,3
17123646,43,4
17130293,6,0
17133664,12,0
17134357,10,0
17139266,11,0
17147561,254,0
17149950,3,0
17153913,187,51
17157615,318,77
17173473,146,0
17177726,38,3
17187942,40,0
17189819,19,0
17189941,11,0
17210810,1,0
17211583,121,1
17218433,53,0
17219608,1,0
17223109,31,5
17239321,36,0
17249755,147,1
17263207,37,1
17263550,100,4
17265284,273,30
17266124,569,5
17268091,16,0
17269342,33,0
17286647,38,5
17297467,11,0
17302836,2,0
17304795,15,0
17317934,3,0
17321243,174,1
17339881,264,2
17347938,278,41
17365636,3,0
17367175,57,0
17367187,188,0
17367484,1,0
17369530,1,0
17370778,299,4
17371795,5,0
17382091,15,0
17383253,21,4
17396669,63,4
17398122,22,0
17415890,6,0
17419342,29,0
17423245,21,0
17431995,56,4
17433572,22,0
17434184,45,0
17447150,15,3
17450190,1,0
17457491,25,0
17479736,18,0
17489509,167,3
17494614,5,2
17495518,7,0
17495862,44,0
17496511,16,0
17499587,5,0
17510449,1,0
17512277,6,0
17512466,14,2
17512898,1,0
17515734,96,1
17516489,6,0
17522686,2,0
17529216,7,0
17531493,18,0
17538067,3,0
17539808,38,0
17545775,7,0
17549299,1,0
17552185,269,0
17552955,2,0
17554298,338,0
17554981,14,0
17555918,11,0
17556480,19,0
17568638,8,0
17569080,3,0
17590729,8,0
17591356,3,0
17593421,33,0
17603059,182,38
17605478,48,0
17606753,50,0
17607132,15,0
17610059,1,0
17617905,21,0
17618903,2,0
17624190,176,0
17624400,11,0
17624418,6,0
17632840,195,1
17635569,2,0
17641625,33,0
17652158,292,37
17653243,11,1
17653754,177,3
17653791,70,4
17654611,70,5
17666011,4,0
17667585,14,0
17669480,472,55
17683903,18,0
17684359,7,0
17684828,47,0
17684912,44,1
17685710,15,0
17692964,9,0
17713865,131,1
17716140,115,0
17720628,6,0
17727003,2,0
17728208,25,0
17730939,12,0
17731891,109,23
17735101,7,0
17746222,15,0
17750380,87,1
17752493,2,0
17753121,1,0
17759478,162,0
17764355,202,0
17766580,18,0
17774316,1,0
17778781,1,0
17786762,1,0
17790958,67,0
17792856,13,0
17793180,4,0
17793185,5,0
17796480,125,1
17808917,8,0
17810201,172,5
17824129,5,0
17829947,9,0
17831929,1,0
17832214,10,0
17845507,18,0
17853353,52,0
17857431,20,0
17864665,14,0
17866018,54,2
17866206,169,1
17866302,8,0
17876530,166,0
17881079,9,0
17893069,1,0
17899730,51,0
17906420,64,0
17923261,155,2
17925111,20,3
17929219,56,2
17938337,166,18
17940029,212,32
17943407,43,4
17943732,28,3
17944219,10,0
17946985,15,0
17951580,173,0
17952472,3,0
17958414,77,1
17963856,1,0
17972466,3,0
17975664,55,0
17980772,27,0
17981267,117,2
18003918,2,0
18006637,6,0
18009149,126,38
18013489,12,0
18018424,3,0
18018752,115,0
18022636,425,51
18024380,2,0
18024561,340,38
18025228,15,0
18037392,98,0
18039329,2,0
18039693,16,0
18043457,1,0
18050153,1,0
18059112,17,0
18059656,48,0
18062797,35,0
18063815,3,0
18073738,16,0
18076911,90,0
18077042,325,37
18077050,12,0
18077717,2,0
18080436,10,0
18085447,26,0
18087564,30,0
18090441,2,0
18094212,18,0
18117334,129,0
18120175,1,0
18120404,34,0
18120946,79,0
18123155,2,0
18124558,81,0
18133502,62,0
18134537,2,0
18134948,74,0
18139095,56,0
18139171,26,0
18142309,14,0
18151976,2,0
18170615,3,0
18179365,9,1
18179735,4,0
18180304,1,0
18188904,11,0
18188958,40,1
18191934,22,0
18194429,11,0
18194482,13,0
18207319,7,0
18209795,2,0
18211851,30,0
18213280,3,0
18215065,157,2
18222186,1,0
18225912,124,2
18226037,30,0
18226108,153,19
18226214,48,27
18226843,3,0
18227529,86,0
18235200,1,0
18240963,167,0
18251681,335,53
18254314,17,1
18264659,7,0
18266415,26,0
18268053,2,0
18271282,9,0
18271460,1,0
18274232,69,0
18283367,2,0
18286926,67,1
18288391,3,0
18290561,111,3
18291916,6,0
18303895,168,1
18307376,7,0
18308486,63,13
18310427,12,0
18314930,29,0
18326156,5,0
18338709,1,0
18340599,59,0
18342361,214,12
18345358,6,0
18347330,1,0
18348512,74,0
18353019,8,0
18358343,25,0
18358363,27,2
18358606,147,0
18359018,16,2
18366609,14,0
18369887,39,0
18374250,8,0
18375246,8,0
18385188,167,6
18387744,5,0
18392140,1,0
18393354,2,0
18396197,7,0
18404373,5,0
18404936,15,0
18407251,21,0
18408236,66,0
18411427,71,3
18412771,20,4
18415505,35,0
18424928,16,1
18430588,16,0
18432636,6,0
18440017,33,0
18448446,8,1
18449954,92,1
18455236,40,0
18455830,181,31
18459547,10,0
18459948,8,0
18471276,4,0
18481196,11,0
18484597,1,0
18484608,7,1
18486698,8,0
18490141,47,0
18499074,56,8
18505594,103,0
18506841,244,0
18507990,126,8
18515889,6,0
18516103,1,0
18535402,169,0
18541736,1,0
18543045,45,0
18544441,4,0
18549136,2,0
18550867,192,33
18559902,15,0
18560569,92,3
18560625,1,0
18565752,567,46
18572271,5,0
18577672,1,0
18579416,2,0
18583467,224,0
18583921,5,0
18586873,76,6
18587083,5,0
18596197,16,0
18596546,9,0
18597408,1,0
18599352,16,0
18611522,22,0
18613550,8,0
18616809,1,0
18624243,2,0
18625919,269,0
18628912,19,0
18629154,97,0
18630660,5,0
18632502,129,7
18637270,8,0
18637912,213,0
18638015,2,0
18647731,8,0
18648243,49,0
18652544,1,0
18655599,1,0
18656413,2,0
18657204,124,47
18662619,166,52
18668322,29,3
18671835,553,91
18675061,5,0
18675215,13,0
18675599,10,0
18680331,2,0
18683699,23,0
18683879,9,0
18686390,13,0
18689454,21,2
18689588,6,0
18692028,178,0
18702075,3,0
18704012,3,0
18704413,193,3
18706893,7,2
18707214,2,0
18715285,84,0
18718195,93,1
18719602,1,0
18721209,85,0
18723095,1,0
18729143,181,1
18734225,2,0
18734320,14,0
18737235,10,0
18737594,4,0
18745767,5,0
18746696,7,0
18747972,38,0
18750465,10,2
18753645,313,40
18755951,1,0
18758370,88,0
18764827,2,0
18768741,5,0
18787858,4,0
18789421,207,0
18792188,16,0
18792703,1,0
18793151,2,0
18793922,7,4
18795447,169,0
18803472,4,0
18806323,186,24
18811240,7,0
18812046,38,0
18812153,25,4
18813227,110,0
18820446,5,0
18823971,12,2
18824754,66,0
18826104,61,0
18828846,73,0
18836532,100,1
18838040,58,10
18838909,64,0
18840688,3,0
18842882,1,0
18857790,120,0
18858192,162,5
18870342,12,0
18872091,4,0
18872610,29,2
18873598,3,0
18873930,14,0
18874640,7,1
18875022,4,0
18876659,29,0
18877417,69,0
18878633,8,0
18888212,11,0
18892465,1,0
18893778,9,0
18894145,19,0
18895187,39,3
18907303,20,0
18911633,2,0
18912084,11,0
18913450,3,0
18917771,147,2
18922939,26,0
18927333,3,0
18931595,8,0
18942119,120,6
18942156,7,0
18942735,9,0
18948184,2,0
18949137,7,0
18958724,10,0
18959626,51,0
18961150,2,0
18970683,90,2
18971993,139,1
18979981,34,0
18984088,44,0
18992110,15,0
18993091,63,0
18993398,138,0
18996206,1,0
18996738,1,0
18997907,1,0
19001879,37,4
19012156,2,0
19012181,1,0
19028078,22,0
19032635,16,0
19032888,12,0
19035295,2,0
19048034,5,0
19049402,7,0
19054757,92,0
19056212,1,0
19056694,6,0
19057006,2,0
19057060,44,15
19062809,4,0
19066190,4,0
19068933,17,3
19069048,4,0
19069305,346,2
19069900,7,0
19073760,3,0
19083269,6,0
19084168,1,0
19094459,20,2
19096160,1,0
19099408,16,0
19099600,7,0
19099720,106,0
19102027,176,0
19103622,163,0
19111261,28,0
19117207,17,0
19118963,33,6
19119686,20,0
19120544,4,0
19122217,11,0
19132312,2,0
19133220,82,3
19134330,1,0
19134814,11,0
19138221,65,7
19141391,14,0
19160504,95,0
19161964,1,0
19162180,165,8
19163061,1,0
19163888,12,0
19164049,92,0
19164752,14,0
19174546,2,0
19175650,10,0
19176222,9,0
19176790,1,0
19177262,27,0
19180787,2,0
19190801,3,0
19192149,121,0
19193758,5,0
19195474,15,0
19200270,120,2
19206550,20,0
19209710,9,0
19211023,26,0
19212985,24,0
19220496,8,0
19222766,30,1
19225682,10,0
19226317,19,0
19227693,5,0
19236409,2,0
19239928,3,0
19241136,6,0
19241855,10,0
19242821,5,0
19244237,1,0
19244710,1,0
19245930,76,2
19246114,198,21
19250742,104,1
19251255,25,0
19251668,34,0
19261697,1,0
19268922,15,0
19271040,328,4
19273509,98,0
19275018,10,0
19280212,19,0
19283246,7,0
19284253,14,3
19294702,3,0
19294842,58,4
19305374,68,0
19312705,16,0
19314589,504,6
19314671,30,0
19319184,39,1
19326306,29,1
19327636,14,0
19330704,139,0
19342192,76,0
19343737,2,0
19345240,15,0
19348168,1,0
19348588,160,0
19348689,22,0
19355497,3,0
19360685,36,1
19363356,1,0
19364229,1,0
19379952,12,0
19380620,1,0
19382104,1,0
19382819,36,3
19384034,5,0
19385683,23,0
19386162,12,0
19387536,5,0
19387694,15,0
19388293,7,0
19389707,14,0
19389911,52,0
19401219,112,3
19404654,92,1
19404818,8,0
19407599,4,0
19407992,76,4
19408914,3,0
19409299,7,1
19412140,2,0
19412207,68,2
19413230,86,0
19413467,7,0
19413675,7,0
19414732,1,0
19415979,2,0
19424191,10,0
19424753,2,0
19430074,4,0
19430305,4,0
19438695,1,0
19438978,1,0
19439790,8,0
19440924,22,0
19455149,78,0
19455656,2,0
19455757,4,0
19459082,32,0
19466060,4,0
19470210,64,5
19470370,6,0
19472906,57,0
19474100,1,0
19475058,15,0
19475198,11,0
19478537,1,0
19487781,6,0
19489138,6,0
19490499,1,0
19505956,4,0
19523894,93,2
19528326,75,1
19531805,1,0
19538717,2,0
19542512,148,0
19544381,2,0
19545851,1,0
19548468,31,0
19550838,2,0
19553306,6,0
19554564,457,4
19555750,127,0
19563107,4,0
19563669,5,0
19566557,18,0
19568889,65,4
19568922,14,0
19571034,4,0
19572516,5,0
19583985,4,0
19587940,2,0
19588045,14,1
19588726,13,0
19590209,44,0
19596021,140,16
19602390,146,2
19602515,19,0
19606247,3,0
19606813,63,0
19619177,96,0
19621610,4,0
19622700,7,0
19622976,119,0
19623614,213,0
19634230,4,0
19639687,3,0
19645931,1,0
19650166,30,1
19651861,44,0
19655186,2,0
19660325,22,1
19660760,61,0
19661733,165,27
19671061,9,0
19673076,87,4
19673107,2,0
19673318,14,0
19674497,6,0
19675743,92,0
19677221,14,0
19679564,17,0
19691179,65,0
19691853,15,0
19692285,33,3
19692421,8,0
19693245,6,0
19694308,2,0
19695709,23,0
19696674,318,2
19697371,3,0
19699039,9,0
19700585,8,0
19700871,1,0
19701913,23,0
19709666,140,0
19710276,4,1
19710742,310,42
19712270,26,0
19716501,6,0
19717632,6,0
19718993,1,0
19719080,5,0
19720126,2,0
19731551,35,4
19732045,19,0
19734565,7,0
19735722,1,0
19736199,8,0
19743260,7,0
19744093,1,0
19745541,24,0
19747278,87,13
19748553,175,3
19757502,1,0
19757672,2,0
19760008,4,0
19766387,1,0
19766555,4,0
19766791,66,1
19767372,2,0
19767924,50,6
19768754,61,3
19769328,25,0
19769912,254,0
19780093,10,0
19784085,19,0
19784119,42,0
19785259,7,0
19786240,6,0
19787245,41,3
19791924,3,0
19801466,175,24
19803042,73,0
19803208,27,0
19803462,36,0
19805513,7,0
19806972,8,0
19808259,1,0
19808493,2,0
19811114,10,0
19819750,34,0
19825552,1,0
19827594,1,0
19828845,6,0
19831736,1,0
19836734,5,0
19837851,46,0
19841463,8,0
19843731,5,0
19844482,4,0
19845074,22,0
19845373,57,0
19847087,19,0
19853102,37,3
19857613,2,0
19859697,5,0
19861088,19,0
19861834,4,0
19862234,123,4
19862301,57,0
19862892,8,0
19867930,83,21
19873282,62,1
19873708,7,0
19875496,7,0
19876096,23,1
19876256,59,1
19876292,2,0
19880329,1,0
19888160,15,0
19888622,213,40
19891485,18,0
19891590,52,1
19891602,9,0
19892264,16,0
19893872,48,0
19894567,55,5
19903510,2,0
19905347,15,4
19906578,10,0
19908261,6,0
19912065,63,2
19912695,79,3
19915204,171,1
19915657,120,1
19915939,146,0
19922292,4,0
19923377,14,0
19929209,3,0
19930476,9,2
19949403,1,0
19951170,2,0
19952747,144,1
19960443,22,0
19968011,13,3
19969461,20,0
19970249,3,0
19980277,2,0
19981294,14,0
19981649,31,0
19983748,5,0
19986637,112,0
19991488,33,2
19998416,13,0
20000421,3,0
20005568,3,0
20009122,36,0
20013531,6,0
20014072,181,36
20014141,4,0
20016090,215,2
20017121,152,3
20026248,99,1
20028846,3,0
20029501,1,0
20031027,31,0
20031768,19,0
20033157,3,0
20035842,2,0
20040078,64,0
20044329,24,2
20045444,11,0
20047896,313,0
20048909,4,0
20051059,1,0
20055311,17,0
20055786,6,0
20055944,6,0
20056846,2,0
20071095,26,0
20073959,59,1
20075580,1,0
20076056,3,0
20085460,6,0
20089288,61,1
20089645,60,0
20090567,63,0
20091873,4,0
20092176,92,6
20111316,27,0
20119649,35,1
20120739,4,0
20122197,6,0
20131833,24,0
20134321,11,0
20134851,12,0
20137576,16,3
20147886,6,0
20149318,36,0
20151455,181,3
20153406,39,0
20154271,4,0
20163793,9,3
20164923,4,0
20171179,103,0
20171578,91,0
20173894,2,0
20174172,12,0
20174551,5,0
20175751,4,0
20176000,33,0
20177584,211,5
20186673,3,0
20187779,79,2
20190053,11,0
20191216,37,0
20193830,141,34
20195539,3,0
20202650,1,0
20202971,9,2
20211113,4,0
20213442,5,0
20213659,52,0
20213973,144,2
20215323,19,1
20216170,92,0
20223912,1,0
20227482,2,0
20231480,17,1
20232745,21,0
20233308,17,0
20242938,248,41
20245126,1,0
20245130,40,2
20250864,20,0
20256027,15,0
20257357,3,0
20257840,197,0
20263650,8,0
20277675,1,0
20280692,2,0
20282225,8,0
20284463,5,0
20285258,4,0
20286539,19,2
20302347,1,0
20304291,104,0
20306472,4,0
20321803,5,0
20325974,333,0
20326252,402,41
20328568,1,0
20329223,5,0
20331717,1,0
20333831,84,1
20337158,107,24
20353880,81,1
20356917,260,3
20358562,68,0
20364240,52,0
20365504,136,0
20369551,2,2
20385260,11,0
20385797,1,0
20387644,116,2
20394813,2,0
20396246,6,0
20401541,22,0
20403568,67,0
20406627,9,0
20406982,26,0
20407916,80,3
20412160,26,0
20418684,23,0
20424288,1,0
20425060,22,0
20427684,103,23
20435636,19,0
20435714,1,0
20437726,137,2
20441901,3,0
20459381,3,0
20459818,106,1
20474033,30,0
20479960,179,3
20480133,4,0
20480431,116,0
20480983,477,62
20481653,1,0
20481814,36,0
20483387,1,0
20483469,17,0
20491800,1,0
20495736,3,0
20498261,7,0
20501444,20,0
20506551,1,0
20521092,8,0
20522971,5,0
20523843,18,0
20527413,1,0
20532490,8,0
20534562,4,0
20552326,23,0
20552544,16,0
20553283,24,3
20555569,4,0
20557017,13,0
20561751,66,0
20568215,4,0
20569589,17,0
20570202,5,0
20570291,3,0
20572398,1,0
20572472,121,6
20572848,28,1
20573255,186,0
20581903,245,39
20582991,12,0
20583124,2,0
20583325,14,1
20583769,186,34
20587133,19,0
20588062,3,0
20590743,4,0
20590800,183,1
20605308,42,0
20607037,9,0
20608117,10,0
20608954,47,0
20609092,37,0
20612742,38,0
20619757,141,0
20620313,4,0
20621540,1,0
20623171,1,0
20624900,2,2
20628186,23,2
20632255,2,0
20636416,119,2
20640353,68,0
20649522,4,0
20651049,11,0
20651206,2,0
20651581,213,21
20653090,17,0
20662043,42,0
20663721,5,0
20663839,53,1
20665380,18,0
20667471,3,0
20678724,299,36
20678811,141,1
20679146,3,0
20682422,4,0
20688524,15,0
20688624,158,0
20692462,11,0
20692563,7,0
20696496,36,0
20697209,8,0
20698375,3,0
20698477,10,0
20710022,6,0
20711342,1,0
20711534,1,0
20714088,65,0
20714171,74,2
20714304,44,1
20714517,24,0
20720290,25,6
20723015,70,1
20726517,9,0
20738759,32,0
20738991,1,0
20744654,129,2
20745004,2,0
20755255,11,0
20757519,5,0
20758288,4,0
20758395,6,0
20761266,69,0
20761296,44,0
20761404,15,2
20763209,34,2
20770559,1,0
20770969,127,1
20772650,9,0
20783811,3,0
20786225,123,24
20788590,11,0
20789361,5,0
20795854,3,0
20801388,5,0
20801864,51,31
20802860,2,0
20811403,16,0
20811420,3,0
20812365,81,0
20812587,72,8
20814067,271,0
20814478,1,0
20816032,44,0
20817201,132,1
20818955,9,0
20827801,27,0
20832523,54,0
20832768,4,0
20833958,37,3
20835909,27,3
20836787,14,0
20843601,7,0
20844580,97,1
20844601,59,0
20849060,323,4
20849101,10,0
20857108,2,0
20857788,3,0
20862285,51,0
20873362,5,0
20881198,5,0
20886432,40,0
20887028,114,0
20895982,11,0
20896520,7,0
20897952,11,1
20900545,103,0
20901715,1,0
20902644,7,0
20904409,233,0
20912594,149,1
20914425,11,0
20914711,5,0
20915427,36,0
20915909,104,0
20916311,3,0
20916679,7,0
20917909,17,0
20919726,55,0
20926888,35,0
20928429,30,0
20932707,10,0
20933293,443,4
20933850,20,1
20934056,5,0
20934059,18,0
20936537,1,0
20941086,6,0
20942873,27,1
20947070,9,0
20951141,49,0
20957575,48,0
20960203,183,34
20968000,16,0
20969532,36,7
20970380,96,1
20970656,4,0
20970822,644,0
20970844,8,0
20981954,3,0
20989220,213,0
20990053,27,0
20990607,26,2
20990770,34,1
20999025,273,38
21006224,86,0
21008007,1,0
21010072,61,0
21010586,37,2
21011532,10,0
21011623,14,0
21013416,5,1
21014202,9,0
21014919,5,0
21015751,5,0
21022330,3,0
21025488,36,0
21025840,10,0
21027809,356,45
21029490,1,0
21034242,70,8
21038471,167,0
21038703,6,1
21041595,2,0
21042534,10,0
21044649,23,0
21057693,8,0
21066041,4,0
21073975,2,0
21076625,92,8
21078963,1,0
21080763,16,1
21088999,16,0
21089520,167,0
21090094,55,3
21091355,8,0
21094022,1,0
21095257,110,0
21098717,5,0
21098848,2,0
21098980,4,0
21108401,47,2
21110331,180,0
21110709,128,8
21118650,21,0
21118834,21,3
21120183,9,0
21139788,28,0
21139995,7,0
21141576,23,0
21148021,3,0
21148292,3,0
21148829,2,0
21149901,1,0
21151898,17,0
21160614,12,0
21161707,168,7
21164579,1,0
21172924,34,0
21173134,69,2
21175036,22,0
21182937,183,0
21183312,18,0
21184173,208,0
21188555,1,0
21191264,36,0
21192158,9,2
21192284,4,0
21192364,2,0
21195408,5,0
21199546,9,0
21203987,163,3
21204007,7,0
21204122,3,0
21205810,1,0
21205891,16,0
21206002,3,0
21206529,1,0
21213799,7,0
21216288,14,0
21216917,2,0
21217074,10,0
21218250,2,0
21223569,67,3
21228962,5,0
21230082,476,50
21230233,36,0
21230688,13,0
21239497,6,0
21241829,9,0
21245112,85,6
21247657,149,0
21248835,5,0
21249676,48,0
21253783,1,0
21253972,1,0
21254023,2,0
21254718,1,0
21261549,10,0
21262243,7,0
21263120,32,0
21264068,9,0
21264131,116,0
21264903,25,0
21273425,344,5
21274308,45,0
21275645,1,0
21275837,44,0
21279172,2,0
21280280,52,0
21282152,314,2
21282439,5,0
21283507,18,0
21287982,1,0
21289522,75,0
21291783,185,0
21293326,146,38
21295951,33,2
21296227,2,0
21296642,5,0
21309659,20,0
21310073,1,0
21311240,127,0
21313668,2,0
21322272,10,0
21325259,141,0
21326923,22,0
21327327,4,0
21327397,93,12
21343278,1,0
21354525,202,4
21355102,7,0
21356124,8,1
21364301,27,0
21365714,196,0
21365786,41,0
21366268,92,0
21366948,125,9
21368441,60,0
21369232,59,2
21378053,4,0
21380140,12,0
21383288,49,0
21384768,119,0
21386179,3,0
21390251,114,0
21397638,7,0
21398486,10,0
21404524,28,0
21405904,50,30
21407514,2,0
21410257,2,0
21410794,4,0
21411274,93,2
21413190,2,0
21421657,458,4
21422090,12,0
21427369,295,0
21428231,2,0
21428791,12,0
21434692,93,0
21435622,3,0
21437509,51,0
21446922,3,0
21450176,25,0
21458972,4,0
21461282,64,0
21461615,5,0
21461874,10,0
21462212,1,0
21472364,26,0
21473222,4,0
21474497,5,0
21477500,18,0
21477816,34,0
21481778,1,0
21483857,2,0
21485026,8,2
21487004,39,0
21496794,119,4
21499536,21,0
21501622,114,0
21504818,11,0
21505197,97,2
21512977,2,0
21515092,5,0
21518777,1,0
21522562,18,9
21524489,5,0
21539105,2,0
21541423,154,4
21546425,1,0
21548325,3,0
21549554,187,26
21551817,58,0
21551829,115,0
21558456,21,0
21560584,13,0
21563187,1,0
21565682,8,0
21566909,126,2
21568341,6,0
21569360,45,0
21570741,22,0
21577526,39,0
21577856,188,24
21581457,98,2
21583199,110,0
21583472,8,0
21588023,86,1
21588805,31,0
21589780,101,26
21593310,539,0
21595000,35,0
21596214,13,0
21596559,70,0
21618022,1,0
21618858,154,2
21619569,288,1
21619743,8,0
21620322,2,0
21620762,230,5
21621154,1,0
21621231,2,0
21621926,133,31
21622558,2,0
21623610,20,1
21630186,5,0
21632846,41,0
21635015,18,0
21635603,7,0
21638538,46,0
21643550,193,23
21644783,37,0
21646774,476,0
21647076,10,0
21647527,9,0
21647932,123,24
21648513,23,0
21649695,26,0
21651270,2,0
21664533,21,2
21667120,16,0
21673998,6,0
21675338,1,0
21676677,8,0
21677581,1,0
21678477,41,0
21680639,2,0
21684019,4,0
21689998,2,0
21693657,3,0
21694908,155,3
21695292,1,0
21695415,3,0
21700378,28,0
21700414,2,0
21709374,2,0
21713358,11,0
21713419,18,0
21713551,1,0
21714930,71,0
21715410,9,2
21715735,9,0
21726358,45,0
21727418,19,0
21727742,2,0
21727923,7,0
21728670,170,0
21732716,130,0
21736164,2,0
21736598,7,0
21737389,2,0
21737409,2,0
21738540,1,0
21740756,1,0
21741106,7,0
21745569,21,0
21750219,24,1
21751275,11,0
21752880,15,1
21754946,1,0
21755710,142,26
21755954,1,0
21756084,1,0
21762776,40,0
21762969,2,0
21764434,3,0
21764442,2,0
21764778,3,0
21765895,1,0
21766524,3,0
21767672,3,0
21769638,103,0
21771169,1,0
21771454,2,0
21774455,27,5
21778446,3,0
21780433,1,0
21781859,16,0
21783251,384,51
21783724,8,0
21784437,1,0
21786337,1,0
21786958,141,13
21789193,8,0
21802923,56,2
21804600,160,23
21809773,188,1
21813179,1,0
21814906,7,0
21815074,39,0
21815842,1,0
21816278,4,0
21816519,19,0
21816757,11,0
21817570,14,0
21817889,138,1
21818110,22,0
21822611,7,3
21822619,401,0
21825464,1,0
21825897,4,0
21829006,3,0
21836754,25,1
21837620,1,0
21838230,144,40
21839960,8,0
21850082,27,0
21850364,3,0
21850834,29,0
21851016,1,0
21851228,182,2
21851700,22,0
21852332,223,1
21852759,3,0
21853347,219,2
21859359,1,0
21860011,12,0
21862155,463,53
21867440,1,0
21867771,2,0
21868813,2,0
21869546,3,0
21870396,1,0
21877805,152,1
21878080,15,0
21879760,2,0
21882095,8,0
21891406,6,0
21892596,12,0
21893129,9,0
21897846,17,1
21899241,2,0
21899575,103,0
21901025,88,0
21906858,2,0
21908184,3,0
21909291,2,0
21913859,5,0
21926279,8,0
21931508,76,0
21932460,52,3
21932693,1,0
21934181,29,0
21934601,1,0
21934873,5,0
21935245,1,0
21935551,13,0
21935608,15,0
21935727,2,0
21942269,6,0
21943047,3,0
21946495,220,0
21947012,28,0
21948799,10,0
21950012,1,0
21950350,2,0
21950963,23,0
21956264,131,2
21959796,2,0
21961462,1,0
21963428,52,0
21963575,2,0
21964596,51,0
21965717,4,0
21966758,3,0
21967336,3,0
21970259,77,0
21970487,142,2
21973105,2,0
21978019,7,0
21978558,1,0
21980723,88,0
21981313,1,0
21983066,1,0
21985070,1,0
21989166,104,2
21994561,2,0
21995883,3,0
22000376,62,0
22000430,72,0
22002827,1,0
22005812,18,0
22010163,3,0
22015654,3,0
22019218,36,2
22019711,57,0
22019912,3,0
22020298,44,2
22028307,17,0
22031456,28,0
22031905,8,0
22049875,99,0
22050355,315,39
22050927,1,0
22051488,1,0
22057431,2,0
22059169,1,0
22060065,5,0
22060924,1,0
22064022,9,0
22064262,10,0
22065693,81,0
22066430,49,0
22066865,2,0
22079387,39,0
22080281,1,0
22081741,1,0
22082903,34,4
22084321,3,0
22086471,6,0
22087093,15,0
22088276,9,0
22088301,244,56
22088784,1,0
22096182,9,2
22100970,35,3
22101034,55,1
22105520,17,0
22107368,6,0
22107514,51,2
22107619,14,0
22109870,151,56
22119375,4,0
22122470,51,0
22125701,103,1
22126122,1,0
22142447,1,0
22142636,58,0
22144662,110,0
22147426,64,0
22148073,39,1
22151067,1,0
22151092,43,1
22151598,8,0
22151798,47,0
22152232,1,0
22152785,9,0
22153425,47,0
22153909,8,0
22157683,5,0
22160989,42,0
22161900,5,0
22167066,173,0
22173625,136,1
22173887,3,0
22174482,1,0
22175928,31,0
22176062,47,2
22176068,1,0
22176678,51,0
22176782,4,0
22184960,55,0
22187361,42,2
22188050,2,0
22188609,42,0
22188812,2,0
22191121,1,0
22191302,1,0
22191646,2,0
22192417,101,0
22192616,69,0
22195204,1,0
22205280,47,0
22205619,2,0
22206345,1,0
22206601,1,0
22207978,9,0
22208315,1,0
22209681,2,0
22214383,1,0
22214408,2,0
22214478,3,0
22214594,7,0
22224639,171,55
22226334,12,0
22227015,7,0
22229755,46,1
22231811,80,20
22233024,1,0
22243957,1,0
22244184,3,0
22245492,73,0
22249013,6,0
22249805,24,0
22250850,1,0
22251000,3,0
22251884,164,0
22252595,1,0
22258326,39,0
22258880,1,0
22259472,1,0
22264586,2,0
22266538,4,0
22266609,4,0
22275245,26,0
22276159,14,0
22276602,3,0
22277909,1,0
22279816,4,0
22280002,88,0
22280395,52,0
22280482,3,0
22282513,115,0
22288453,154,0
22289185,1,0
22290580,1,0
22294028,98,3
22295587,2,0
22295591,4,0
22303888,129,0
22305350,6,0
22306969,3,0
22312886,1,0
22321716,254,27
22330756,8,0
22336423,25,0
22338852,2,0
22339264,3,0
22340384,171,0
22342020,1,0
22342911,16,4
22343553,7,0
22343909,114,2
